"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
"59","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"60","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"61","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"62","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"63","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"64","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"65","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"66","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"67","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"68","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"69","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"70","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"71","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"72","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"73","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"74","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"75","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"76","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"77","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"78","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"79","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"80","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"81","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"82","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"83","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"84","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"85","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"86","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"87","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
